account_id,company_name,email_domain,industry,state,size_class,n_employees,created_date
ACC-01855,da Conceição S/A,montenegropa.net.br,Varejo,PE,pequena,70,2023-08-28
ACC-01856,Sá,dasnevess.a..net.br,Tecnologia,SP,media,332,2023-01-25
ACC-01857,Freitas Monteiro Ltda.,pintobarross.org.br,Tecnologia,CE,pequena,106,2023-04-02
ACC-01858,da Costa e Filhos,cassianogarc.com.br,Varejo,SP,pequena,121,2023-01-10
ACC-01859,Carvalho,sousa.com.br,Educação,GO,pequena,101,2023-08-03
ACC-01860,Moreira - ME,dias.com.br,Agronegócio,MG,media,286,2024-01-19
ACC-01861,da Conceição e Filhos,sá.net.br,Serviços,SP,pequena,111,2023-06-09
ACC-01862,Costela Nogueira S/A,fernandes.com.br,Varejo,MG,grande,409,2024-02-08
ACC-01863,Pereira Garcia - EI,rodriguessam.com.br,Indústria,RS,media,347,2023-12-19
ACC-01864,Pires,cirino.com.br,Serviços,RS,pequena,51,2023-06-07
ACC-01865,Correia S/A,azevedo-me.com.br,Tecnologia,SP,media,294,2023-02-09
ACC-01866,Pastor Novaes S.A.,costelacardo.com.br,Educação,PR,grande,380,2024-06-23
ACC-01867,das Neves,montenegroba.com.br,Agronegócio,SP,media,166,2023-04-07
ACC-01868,Cavalcanti,silveiracost.net.br,Serviços,SC,media,254,2024-01-12
ACC-01869,Porto,darosadapaz-.org.br,Saúde,SP,pequena,145,2023-07-31
ACC-01870,Fonseca - ME,damataviana-.org.br,Serviços,GO,pequena,69,2023-03-31
ACC-01871,Macedo,cavalcante.com.br,Varejo,SP,,159,2024-01-26
ACC-01872,Teixeira,montenegro.com.br,Varejo,SP,media,276,2023-09-24
ACC-01873,Lima,vieiramendes.com.br,Tecnologia,SC,media,185,2023-10-11
ACC-01874,Novaes Siqueira S.A.,teixeiraltda.com.br,Tecnologia,BA,pequena,146,2024-03-01
ACC-01875,das Neves,garcia.com.br,Saúde,MG,,351,2023-12-11
ACC-01876,Novais,dapaz.com.br,Varejo,MG,pequena,67,2023-06-07
ACC-01877,Carvalho,barbosa.com.br,Tecnologia,SP,pequena,106,2023-03-21
ACC-01878,Correia Abreu S/A,costa.com.br,Financeiro,GO,media,321,2023-05-29
ACC-01879,Leão,mendonça.org.br,Tecnologia,PR,pequena,88,2023-03-22
ACC-01880,Gomes,souza.com.br,Serviços,RJ,pequena,137,2023-09-29
ACC-01881,Jesus S/A,dasneves.com.br,Financeiro,RS,media,180,2024-01-23
ACC-01882,Correia Teixeira - ME,gomes-ei.com.br,Serviços,MG,grande,352,2023-03-22
ACC-01883,Moraes,vargas.com.br,Varejo,RS,grande,471,2024-05-07
ACC-01884,Sampaio,porto.org.br,Indústria,RJ,pequena,127,2024-04-02
ACC-01885,Sousa,rezende-me.org.br,Serviços,RJ,media,245,2023-10-16
ACC-01886,Pires,dacruzmendes.net.br,,GO,pequena,126,2024-02-23
ACC-01887,da Luz Pereira - ME,sampaioefilh.org.br,Financeiro,RJ,pequena,111,2023-09-13
ACC-01888,Albuquerque Camargo S/A,dacunhadacru.com.br,Serviços,SP,pequena,60,2023-01-29
ACC-01889,Moreira S.A.,gonçalves.com.br,Tecnologia,RJ,pequena,85,2024-02-06
ACC-01890,da Cunha,cavalcante.org.br,Indústria,CE,pequena,103,2023-12-31
ACC-01891,Pastor,montenegro.com.br,Varejo,PE,media,180,2024-02-25
ACC-01892,Sá,siqueira.net.br,Tecnologia,MG,media,294,2023-08-13
ACC-01893,Casa Grande,caldeiraefil.net.br,Varejo,RJ,pequena,104,2023-03-26
ACC-01894,Souza Gonçalves e Filhos,souza.net.br,Tecnologia,SC,pequena,117,2024-05-24
ACC-01895,Mendonça Abreu S/A,abreu.net.br,Serviços,RS,pequena,51,2023-09-21
ACC-01896,Moura,vasconcelose.com.br,Serviços,RJ,grande,430,2023-07-27
ACC-01897,Siqueira,rezende.net.br,Tecnologia,SP,pequena,68,2023-11-17
ACC-01898,Freitas Cirino e Filhos,cavalcante.com.br,Indústria,SP,media,204,2023-02-25
ACC-01899,Machado - EI,costamendonç.net.br,Serviços,RJ,media,171,2023-12-05
ACC-01900,Teixeira Correia Ltda.,cirinocostas.com.br,Saúde,SP,pequena,138,2023-09-02
ACC-01901,Porto S.A.,macedo.com.br,Agronegócio,MG,media,185,2023-09-10
ACC-01902,Campos,darochas/a.com.br,Tecnologia,outros,grande,491,2023-04-26
ACC-01903,Alves,azevedo.com.br,Indústria,PE,grande,385,2024-05-04
ACC-01904,Albuquerque S/A,mendesmendon.com.br,Agronegócio,SP,pequena,73,2023-08-31
ACC-01905,Rios - EI,sá.com.br,Varejo,SP,grande,396,2024-03-01
ACC-01906,Garcia - EI,britos.a..com.br,Tecnologia,SP,media,306,2023-07-19
ACC-01907,Sá,mendonça.com.br,Financeiro,PR,pequena,85,2023-10-11
ACC-01908,Fernandes,pereira.com.br,Tecnologia,SP,pequena,87,2024-01-28
ACC-01909,Dias,rodrigues.org.br,Indústria,RS,pequena,120,2024-05-25
ACC-01910,Pimenta,fonsecarios-.org.br,Indústria,PR,media,280,2024-02-02
ACC-01911,Abreu - ME,fogaçaltda..com.br,Educação,MG,grande,483,2023-01-02
ACC-01912,Alves Pereira S/A,silveira.com.br,Serviços,SP,pequena,80,2024-02-25
ACC-01913,Freitas Machado - EI,sampaio.org.br,Educação,SC,pequena,55,2023-05-23
ACC-01914,Ribeiro,moraes.com.br,Serviços,SP,pequena,122,2024-03-14
ACC-01915,Porto Ltda.,abreuportolt.com.br,Indústria,RJ,pequena,130,2023-05-04
ACC-01916,da Conceição,sousaltda..org.br,Saúde,SP,pequena,111,2023-08-31
ACC-01917,Ferreira - ME,guerra.com.br,Serviços,RJ,grande,374,2023-05-05
ACC-01918,Siqueira - ME,ribeiro.org.br,Tecnologia,SP,pequena,131,2023-12-14
ACC-01919,Silva Casa Grande - EI,pereira.net.br,Varejo,RS,pequena,126,2023-04-27
ACC-01920,da Rosa e Filhos,cardoso-me.com.br,Indústria,MG,media,157,2023-05-03
ACC-01921,Camargo,cavalcante.org.br,Saúde,PR,media,315,2023-02-15
ACC-01922,da Cruz Cunha S.A.,ribeiro.com.br,Serviços,SP,grande,378,2023-09-26
ACC-01923,Castro Ltda.,caldeira-me.com.br,Saúde,RJ,media,174,2024-05-16
ACC-01924,Câmara,vargas.org.br,Financeiro,SP,pequena,72,2023-08-10
ACC-01925,Rios,rios.com.br,,RS,media,216,2024-04-11
ACC-01926,Borges,rioss.a..com.br,Financeiro,RS,media,202,2024-06-11
ACC-01927,Ramos Ltda.,câmara.com.br,Varejo,PE,pequena,138,2023-10-29
ACC-01928,Rezende,silva.com.br,Financeiro,MG,pequena,65,2024-01-28
ACC-01929,da Luz Camargo Ltda.,daconceição.com.br,Tecnologia,CE,media,286,2023-06-18
ACC-01930,Sousa,camargos/a.com.br,Indústria,MG,pequena,136,2023-01-16
ACC-01931,Cardoso,souzacamargo.com.br,Financeiro,SP,media,194,2023-04-19
ACC-01932,das Neves S/A,garcia.com.br,Indústria,PE,media,226,2024-05-22
ACC-01933,Rocha,gomeslimaltd.net.br,Indústria,SP,pequena,101,2023-05-27
ACC-01934,Caldeira Gonçalves S/A,moreiraribei.org.br,Varejo,SP,pequena,85,2023-07-29
ACC-01935,da Rocha Câmara - ME,dias.com.br,Agronegócio,MG,media,172,2023-05-17
ACC-01936,Casa Grande,casagrande.com.br,Tecnologia,SP,media,346,2023-05-14
ACC-01937,Montenegro,peixotoltda..com.br,Indústria,RJ,pequena,91,2023-02-02
ACC-01938,Pires,damotaefilho.net.br,Agronegócio,SP,media,279,2024-04-19
ACC-01939,Araújo,monteirodaro.net.br,Serviços,RS,media,322,2023-08-03
ACC-01940,Siqueira Câmara e Filhos,cassiano.org.br,Varejo,MG,media,182,2023-08-14
ACC-01941,Siqueira,vasconceloss.com.br,Indústria,RS,pequena,147,2023-03-11
ACC-01942,Almeida Novaes - ME,darosa.net.br,Serviços,DF,pequena,106,2023-11-28
ACC-01943,Ferreira,lima.com.br,Indústria,RJ,grande,460,2023-11-15
ACC-01944,Moura e Filhos,gonçalves.com.br,Tecnologia,CE,media,298,2024-04-11
ACC-01945,Sampaio Novaes - ME,dapaz.com.br,Varejo,RJ,media,295,2023-10-15
ACC-01946,Santos Ltda.,cardosoltda..com.br,Tecnologia,GO,pequena,82,2023-12-12
ACC-01947,Oliveira Carvalho - ME,rezende.com.br,Serviços,SP,pequena,115,2024-02-20
ACC-01948,Costela Cunha e Filhos,darocha.com.br,Varejo,PE,media,245,2023-08-04
ACC-01949,Silveira,sousarezende.com.br,Serviços,RJ,media,174,2023-04-19
ACC-01950,Lima,rochas.a..com.br,Agronegócio,PE,pequena,92,2023-07-08
ACC-01951,Cavalcanti,araújobritol.org.br,Varejo,SP,pequena,53,2023-12-24
ACC-01952,Pastor,campos-ei.com.br,Varejo,SP,pequena,81,2023-03-08
ACC-01953,da Cruz,cassiano.net.br,Varejo,MG,media,192,2023-06-14
ACC-01954,Mendonça,camposs.a..net.br,Saúde,PR,media,253,2024-05-05
ACC-01955,Rezende Souza - ME,sales.com.br,Financeiro,SP,media,239,2024-01-01
ACC-01956,da Mota,vasconcelos-.com.br,Tecnologia,MG,pequena,65,2023-09-20
ACC-01957,Campos S/A,freitas.org.br,Varejo,RS,pequena,52,2023-10-12
ACC-01958,Almeida Pastor - EI,campos-me.com.br,Varejo,DF,pequena,79,2023-03-02
ACC-01959,Vieira - EI,damota.net.br,Indústria,PE,pequena,144,2023-12-21
ACC-01960,da Rosa,gomesmendese.org.br,Financeiro,SP,grande,480,2023-03-21
ACC-01961,Guerra Sampaio S/A,britoduartes.net.br,Agronegócio,MG,pequena,67,2023-04-23
ACC-01962,Azevedo,novais.org.br,Tecnologia,SP,pequena,135,2023-05-18
ACC-01963,Cirino - EI,sás.a..net.br,Varejo,SP,grande,364,2024-03-11
ACC-01964,Campos,abreunovais-.net.br,Saúde,RJ,media,232,2024-03-25
ACC-01965,Rezende Castro S/A,cardoso-ei.com.br,Varejo,SP,pequena,79,2023-11-26
ACC-01966,Barros S/A,sá.com.br,,SP,media,290,2024-04-26
ACC-01967,Lima Ribeiro S/A,fonseca.com.br,Financeiro,MG,pequena,89,2024-02-06
ACC-01968,Ribeiro,darosaaparec.com.br,Financeiro,PR,media,218,2023-01-18
ACC-01969,Sales,carvalho.com.br,Serviços,MG,pequena,138,2023-04-16
ACC-01970,Pereira,moreira.com.br,Indústria,MG,grande,434,2023-10-17
ACC-01971,da Costa S/A,salesbritoef.com.br,Varejo,PE,grande,384,2024-05-17
ACC-01972,Pereira Novaes S.A.,casagrandeda.com.br,Varejo,SP,pequena,116,2023-10-23
ACC-01973,Siqueira Pinto - ME,damota.com.br,Tecnologia,SP,media,219,2023-04-15
ACC-01974,Garcia,novaesltda..net.br,Saúde,SP,grande,449,2023-07-15
ACC-01975,Rocha,guerramarque.net.br,Serviços,SP,pequena,79,2023-03-27
ACC-01976,Nascimento Costela S/A,sales.com.br,Serviços,MG,grande,394,2023-01-19
ACC-01977,Silva Freitas - EI,porto.net.br,,PR,media,252,2023-08-22
ACC-01978,Garcia,leãocassiano.org.br,Educação,SP,,121,2024-06-11
ACC-01979,da Mata S/A,pereiras.a..com.br,Varejo,MG,media,187,2023-11-06
ACC-01980,Azevedo,rodrigues-ei.net.br,Indústria,SP,grande,375,2024-02-02
ACC-01981,Fonseca Ltda.,porto.org.br,Agronegócio,PR,pequena,124,2023-01-14
ACC-01982,da Mota Albuquerque S/A,casagrande.com.br,Varejo,SP,media,310,2023-09-21
ACC-01983,Caldeira,câmara.com.br,Saúde,SP,grande,360,2024-04-08
ACC-01984,Pastor,cavalcanti-e.com.br,Financeiro,SP,media,241,2023-01-10
ACC-01985,Sampaio,brito.com.br,Tecnologia,SP,media,179,2024-03-07
ACC-01986,Pereira,novaes.net.br,Educação,BA,pequena,129,2023-05-27
ACC-01987,Sá,aragãos.a..com.br,Varejo,SP,media,191,2023-06-06
ACC-01988,Sousa,cirino.net.br,Serviços,SP,media,337,2023-10-02
ACC-01989,da Luz Albuquerque e Filhos,mendes.org.br,Varejo,SP,pequena,122,2024-06-02
ACC-01990,Nunes,ribeirocardo.com.br,Indústria,MG,media,166,2023-07-18
ACC-01991,Santos,aragão.com.br,Tecnologia,PR,pequena,85,2023-06-26
ACC-01992,Cirino,rochapereira.com.br,Indústria,RJ,media,240,2023-11-09
ACC-01993,Montenegro,fogaça.com.br,Tecnologia,SP,media,343,2023-08-01
ACC-01994,Moreira,damota.org.br,Tecnologia,RJ,pequena,142,2024-03-24
ACC-01995,Jesus,dasnevesport.com.br,Indústria,RJ,media,185,2024-02-24
ACC-01996,Barbosa e Filhos,borges.com.br,Varejo,SP,pequena,70,2023-06-25
ACC-01997,Barros e Filhos,borgescavalc.com.br,Varejo,RJ,pequena,137,2024-01-01
ACC-01998,Albuquerque,novaes.com.br,Varejo,MG,media,194,2024-06-27
ACC-01999,Mendes Monteiro - EI,rocha.com.br,Varejo,RJ,media,298,2023-04-30
ACC-02000,Souza Abreu e Filhos,guerras/a.com.br,Saúde,BA,pequena,69,2023-05-08
