opp_id,lead_id,account_id,first_touch_channel,stage,amount_brl,created_date,close_date,is_won,win_probability_hist,stage_prospecting_dt,stage_qualification_dt,stage_proposal_dt,stage_negotiation_dt,stage_closed_dt
OPP-00855,LEAD-004650,ACC-00314,organic_search,Closed Lost,145800.0,2023-11-22,2024-02-06,0,0.37,2023-11-22,2023-11-30,2024-01-02,2024-01-21,2024-02-06
OPP-00856,LEAD-004651,ACC-01967,webinar_evento,Closed Won,43200.0,2023-11-18,2024-02-09,1,0.337,2023-11-18,2023-12-01,2023-12-03,2023-12-29,2024-02-09
OPP-00857,LEAD-004654,ACC-01906,organic_search,Closed Won,75300.0,2023-11-29,2024-01-19,1,0.304,2023-11-29,2023-12-04,2023-12-15,2024-01-03,2024-01-19
OPP-00858,LEAD-004656,ACC-00156,linkedin_ads,Closed Won,112100.0,2023-11-16,2024-01-29,1,0.371,2023-11-16,2023-12-06,2023-12-27,2024-01-20,2024-01-29
OPP-00859,LEAD-004665,ACC-00621,organic_search,Closed Lost,41400.0,2023-11-30,2024-01-10,0,0.264,2023-11-30,2023-12-08,2023-12-22,2024-01-01,2024-01-10
OPP-00860,LEAD-004667,ACC-01000,paid_search,Closed Lost,25800.0,2023-12-03,2024-01-13,0,0.222,2023-12-03,2023-12-12,2023-12-20,2024-01-09,2024-01-13
OPP-00861,LEAD-004668,ACC-01680,direct,Closed Lost,190900.0,2023-12-03,2024-01-19,0,0.386,2023-12-03,2023-12-18,2023-12-21,2024-01-08,2024-01-19
OPP-00862,LEAD-004670,ACC-01885,organic_search,Closed Lost,82200.0,2023-11-26,2024-01-23,0,0.264,2023-11-26,2023-12-01,2023-12-25,2024-01-05,2024-01-23
OPP-00863,LEAD-004673,ACC-00105,email_marketing,Closed Won,78000.0,2023-12-04,2024-01-21,1,0.219,2023-12-04,2023-12-13,2023-12-16,2024-01-13,2024-01-21
OPP-00864,LEAD-004685,ACC-00426,organic_search,Closed Won,31500.0,2023-11-17,2024-01-16,1,0.317,2023-11-17,2023-11-20,2023-12-18,2023-12-29,2024-01-16
OPP-00865,LEAD-004689,ACC-01529,organic_search,Closed Lost,28800.0,2023-11-30,2024-01-17,0,0.264,2023-11-30,2023-12-24,2024-01-10,2024-01-12,2024-01-17
OPP-00866,LEAD-004714,ACC-00455,direct,Closed Lost,35100.0,2023-12-01,2024-01-15,0,0.257,2023-12-01,2023-12-05,2023-12-07,2023-12-30,2024-01-15
OPP-00867,LEAD-004720,ACC-01650,paid_search,Closed Lost,26400.0,2023-12-03,2024-01-01,0,0.178,2023-12-03,2023-12-26,2023-12-30,2023-12-30,2024-01-01
OPP-00868,LEAD-004726,ACC-00880,direct,Closed Lost,45300.0,2023-11-30,2024-01-15,0,0.315,2023-11-30,2023-11-30,2023-12-05,2023-12-23,2024-01-15
OPP-00869,LEAD-004727,ACC-01260,organic_search,Closed Won,150200.0,2023-11-24,2023-12-25,1,0.29,2023-11-24,2023-11-26,2023-12-03,2023-12-09,2023-12-25
OPP-00870,LEAD-004730,ACC-00077,paid_search,Closed Lost,71900.0,2023-12-05,2024-01-19,0,0.261,2023-12-05,2023-12-09,2023-12-26,2024-01-16,2024-01-19
OPP-00871,LEAD-004733,ACC-00705,webinar_evento,Closed Won,47300.0,2023-12-02,2024-02-01,1,0.398,2023-12-02,2024-01-07,2024-01-15,2024-01-22,2024-02-01
OPP-00872,LEAD-004737,ACC-00591,direct,Closed Lost,84100.0,2023-11-26,2024-01-13,0,0.286,2023-11-26,2023-12-18,2023-12-18,2024-01-05,2024-01-13
OPP-00873,LEAD-004745,ACC-00589,email_marketing,Closed Lost,30000.0,2023-12-03,2024-01-05,0,0.231,2023-12-03,2023-12-23,2023-12-28,2023-12-29,2024-01-05
OPP-00874,LEAD-004749,ACC-01162,organic_search,Closed Won,26600.0,2023-11-23,2024-01-17,1,0.29,2023-11-23,2023-12-07,2023-12-23,2024-01-01,2024-01-17
OPP-00875,LEAD-004753,ACC-01306,direct,Closed Won,93300.0,2023-11-30,2024-01-18,1,0.286,2023-11-30,2023-12-09,2023-12-16,2023-12-19,2024-01-18
OPP-00876,LEAD-004767,ACC-00085,direct,Closed Lost,34200.0,2023-11-24,2023-12-24,0,0.343,2023-11-24,2023-12-01,2023-12-07,2023-12-12,2023-12-24
OPP-00877,LEAD-004770,ACC-01433,paid_search,Closed Won,62000.0,2023-12-09,2024-01-25,1,0.24,2023-12-09,2023-12-09,2024-01-03,2024-01-11,2024-01-25
OPP-00878,LEAD-004776,ACC-00383,webinar_evento,Closed Won,143000.0,2023-12-09,2024-01-30,1,0.43,2023-12-09,2023-12-22,2023-12-23,2024-01-27,2024-01-30
OPP-00879,LEAD-004779,ACC-01139,webinar_evento,Closed Won,200700.0,2023-12-08,2024-02-08,1,0.411,2023-12-08,2024-01-15,2024-01-15,2024-02-04,2024-02-08
OPP-00880,LEAD-004792,ACC-01244,webinar_evento,Closed Lost,112000.0,2023-12-01,2024-03-13,0,0.374,2023-12-01,2023-12-22,2023-12-25,2024-02-01,2024-03-13
OPP-00881,LEAD-004800,ACC-01398,organic_search,Closed Won,31700.0,2023-12-08,2024-02-03,1,0.317,2023-12-08,2023-12-16,2024-01-13,2024-01-18,2024-02-03
OPP-00882,LEAD-004801,ACC-00162,direct,Closed Lost,146200.0,2023-11-25,2023-12-25,0,0.4,2023-11-25,2023-12-04,2023-12-16,2023-12-16,2023-12-25
OPP-00883,LEAD-004802,ACC-00636,linkedin_ads,Closed Lost,211300.0,2023-12-01,2024-02-17,0,0.342,2023-12-01,2023-12-17,2024-01-13,2024-01-15,2024-02-17
OPP-00884,LEAD-004818,ACC-01604,linkedin_ads,Closed Lost,42500.0,2023-11-27,2024-03-03,0,0.327,2023-11-27,2023-12-02,2023-12-06,2023-12-29,2024-03-03
OPP-00885,LEAD-004822,ACC-01343,webinar_evento,Closed Lost,109300.0,2023-12-12,2024-02-25,0,0.468,2023-12-12,2024-01-16,2024-01-28,2024-02-09,2024-02-25
OPP-00886,LEAD-004840,ACC-00158,organic_search,Closed Lost,130800.0,2023-12-05,2024-01-29,0,0.37,2023-12-05,2023-12-29,2023-12-31,2024-01-04,2024-01-29
OPP-00887,LEAD-004842,ACC-00523,webinar_evento,Closed Won,131400.0,2023-12-04,2024-01-15,1,0.374,2023-12-04,2023-12-20,2024-01-08,2024-01-12,2024-01-15
OPP-00888,LEAD-004852,ACC-01930,webinar_evento,Closed Lost,34700.0,2023-12-06,2024-02-23,0,0.318,2023-12-06,2023-12-26,2023-12-27,2024-01-04,2024-02-23
OPP-00889,LEAD-004854,ACC-01490,webinar_evento,Closed Won,115700.0,2023-12-05,2024-01-24,1,0.374,2023-12-05,2023-12-14,2023-12-28,2023-12-30,2024-01-24
OPP-00890,LEAD-004861,ACC-00520,linkedin_ads,Closed Lost,44600.0,2023-11-26,2024-01-28,0,0.297,2023-11-26,2023-11-26,2024-01-04,2024-01-09,2024-01-28
OPP-00891,LEAD-004863,ACC-00307,organic_search,Closed Lost,30600.0,2023-12-06,2023-12-30,0,0.29,2023-12-06,2023-12-07,2023-12-15,2023-12-19,2023-12-30
OPP-00892,LEAD-004865,ACC-01614,paid_search,Closed Lost,26000.0,2023-12-13,2024-01-03,0,0.178,2023-12-13,2023-12-21,2023-12-26,2023-12-27,2024-01-03
OPP-00893,LEAD-004866,ACC-01513,webinar_evento,Closed Lost,119900.0,2023-12-08,2024-02-14,0,0.374,2023-12-08,2023-12-25,2024-01-02,2024-02-10,2024-02-14
OPP-00894,LEAD-004871,ACC-01414,meta_ads,Closed Won,54100.0,2023-12-02,2024-01-03,1,0.132,2023-12-02,2023-12-02,2023-12-02,2023-12-24,2024-01-03
OPP-00895,LEAD-004881,ACC-00415,webinar_evento,Closed Won,232200.0,2023-12-03,2024-03-02,1,0.411,,,,,
OPP-00896,LEAD-004882,ACC-01850,organic_search,Closed Lost,36400.0,2023-12-03,2024-01-15,0,0.29,2023-12-03,2023-12-06,2023-12-21,2024-01-02,2024-01-15
OPP-00897,LEAD-004883,ACC-01080,linkedin_ads,Closed Won,232300.0,2023-11-27,2024-01-30,1,0.327,2023-11-27,2023-12-14,2023-12-28,2024-01-23,2024-01-30
OPP-00898,LEAD-004886,ACC-00194,webinar_evento,Closed Lost,121100.0,2023-12-03,2024-02-15,0,0.411,2023-12-03,2024-01-05,2024-01-08,2024-02-08,2024-02-15
OPP-00899,LEAD-004891,ACC-01003,webinar_evento,Closed Won,45500.0,2023-11-29,2024-02-21,1,0.337,2023-11-29,2024-01-10,2024-01-18,2024-02-04,2024-02-21
OPP-00900,LEAD-004900,ACC-01058,direct,Closed Lost,43900.0,2023-12-03,2024-01-15,0,0.243,2023-12-03,2023-12-12,2023-12-24,2024-01-07,2024-01-15
OPP-00901,LEAD-004902,ACC-01212,direct,Closed Lost,40700.0,2023-12-10,2024-01-23,0,0.343,2023-12-10,2023-12-30,2024-01-04,2024-01-18,2024-01-23
OPP-00902,LEAD-004910,ACC-01105,organic_search,Closed Lost,125900.0,2023-11-27,2024-01-03,0,0.224,2023-11-27,2023-11-28,2023-11-28,2023-12-02,2024-01-03
OPP-00903,LEAD-004918,ACC-00555,paid_search,Closed Lost,54500.0,2023-12-12,2024-02-07,0,0.209,2023-12-12,2023-12-13,2023-12-25,2024-01-08,2024-02-07
OPP-00904,LEAD-004920,ACC-01705,webinar_evento,Closed Won,137500.0,2023-12-13,2024-02-19,1,0.374,2023-12-13,2023-12-14,2023-12-23,2024-01-27,2024-02-19
OPP-00905,LEAD-004938,ACC-00833,direct,Closed Won,85700.0,2023-12-09,2024-02-10,1,0.329,2023-12-09,2024-01-06,2024-01-11,2024-01-26,2024-02-10
OPP-00906,LEAD-004942,ACC-01327,paid_search,Closed Won,142300.0,2023-12-09,2024-01-20,1,0.293,2023-12-09,2024-01-03,2024-01-11,2024-01-17,2024-01-20
OPP-00907,LEAD-004944,ACC-01088,direct,Closed Lost,161700.0,2023-12-11,2024-01-24,0,0.4,2023-12-11,2024-01-09,2024-01-14,2024-01-15,2024-01-24
OPP-00908,LEAD-004953,ACC-00987,paid_search,Closed Lost,27500.0,2023-12-06,2024-01-02,0,0.23,2023-12-06,2023-12-09,2023-12-17,2023-12-21,2024-01-02
OPP-00909,LEAD-004962,ACC-00876,organic_search,Closed Won,135400.0,2023-12-01,2024-01-14,1,0.37,2023-12-01,2023-12-10,2024-01-11,2024-01-11,2024-01-14
OPP-00910,LEAD-004968,ACC-01809,webinar_evento,Closed Lost,137100.0,2023-12-15,2024-02-22,0,0.393,2023-12-15,2024-01-30,2024-02-08,2024-02-13,2024-02-22
OPP-00911,LEAD-004978,ACC-01735,paid_search,Closed Won,126300.0,2023-12-13,2024-01-24,1,0.23,,,,,
OPP-00912,LEAD-004986,ACC-00490,linkedin_ads,Closed Lost,183300.0,2023-12-03,2024-02-22,0,0.297,2023-12-03,2024-01-08,2024-01-29,2024-02-11,2024-02-22
OPP-00913,LEAD-004987,ACC-00822,paid_search,Closed Lost,51700.0,2023-12-04,2024-01-03,0,0.219,,,,,
OPP-00914,LEAD-004993,ACC-00561,paid_search,Closed Lost,33700.0,2023-12-07,2024-01-10,0,0.251,2023-12-07,2023-12-11,2023-12-29,2024-01-04,2024-01-10
OPP-00915,LEAD-004999,ACC-00810,organic_search,Closed Lost,73300.0,2023-12-10,2024-02-06,0,0.264,2023-12-10,2023-12-21,2024-01-02,2024-01-27,2024-02-06
OPP-00916,LEAD-005000,ACC-01771,organic_search,Closed Lost,62400.0,2023-12-16,2024-01-31,0,0.304,2023-12-16,2023-12-28,2024-01-08,2024-01-15,2024-01-31
OPP-00917,LEAD-005001,ACC-00068,organic_search,Closed Lost,85000.0,2023-12-07,2024-01-12,0,0.264,2023-12-07,2023-12-08,2023-12-20,2023-12-26,2024-01-12
OPP-00918,LEAD-005003,ACC-00907,linkedin_ads,Closed Won,190700.0,2023-12-13,2024-02-22,1,0.252,2023-12-13,2023-12-23,2023-12-25,2024-01-06,2024-02-22
OPP-00919,LEAD-005007,ACC-00399,paid_search,Closed Lost,57800.0,2023-12-17,2024-01-10,0,0.209,2023-12-17,2023-12-21,2023-12-29,2023-12-30,2024-01-10
OPP-00920,LEAD-005009,ACC-00309,direct,Closed Lost,101100.0,2023-12-15,2024-01-18,0,0.286,2023-12-15,2023-12-19,2024-01-05,2024-01-16,2024-01-18
OPP-00921,LEAD-005011,ACC-00713,paid_search,Closed Lost,27200.0,2023-12-03,2024-01-10,0,0.23,2023-12-03,2023-12-16,2023-12-28,2024-01-01,2024-01-10
OPP-00922,LEAD-005012,ACC-00457,linkedin_ads,Closed Lost,93700.0,2023-12-04,2024-01-31,0,0.342,2023-12-04,2023-12-20,2023-12-25,2024-01-05,2024-01-31
OPP-00923,LEAD-005021,ACC-01427,organic_search,Closed Lost,32100.0,2023-12-12,2024-02-04,0,0.211,2023-12-12,2023-12-28,2024-01-15,2024-01-23,2024-02-04
OPP-00924,LEAD-005036,ACC-01167,linkedin_ads,Closed Lost,42300.0,2023-12-12,2024-02-19,0,0.356,2023-12-12,2024-01-14,2024-01-24,2024-02-05,2024-02-19
OPP-00925,LEAD-005042,ACC-01600,webinar_evento,Closed Lost,51700.0,2023-12-15,2024-03-23,0,0.318,2023-12-15,2023-12-21,2023-12-23,2024-01-23,2024-03-23
OPP-00926,LEAD-005043,ACC-01588,webinar_evento,Closed Lost,129100.0,2023-12-11,2024-02-27,0,0.43,2023-12-11,2023-12-11,2023-12-29,2024-01-09,2024-02-27
OPP-00927,LEAD-005048,ACC-01927,webinar_evento,Closed Lost,45600.0,2023-12-14,2024-02-03,0,0.411,2023-12-14,2023-12-21,2024-01-04,2024-01-20,2024-02-03
OPP-00928,LEAD-005052,ACC-01519,webinar_evento,Closed Lost,64100.0,2023-12-24,2024-03-17,0,0.337,2023-12-24,2023-12-30,2024-01-28,2024-03-10,2024-03-17
OPP-00929,LEAD-005057,ACC-01882,linkedin_ads,Closed Lost,171300.0,2023-12-19,2024-03-05,0,0.297,2023-12-19,2024-01-01,2024-01-13,2024-01-24,2024-03-05
OPP-00930,LEAD-005059,ACC-01623,linkedin_ads,Closed Lost,50000.0,2023-12-16,2024-02-11,0,0.267,2023-12-16,2023-12-20,2024-01-02,2024-02-07,2024-02-11
OPP-00931,LEAD-005061,ACC-00935,paid_search,Closed Lost,28300.0,2023-12-22,2024-01-23,0,0.23,2023-12-22,2023-12-29,2024-01-13,2024-01-13,2024-01-23
OPP-00932,LEAD-005068,ACC-00562,webinar_evento,Closed Lost,36800.0,2023-12-12,2024-02-14,0,0.449,2023-12-12,2023-12-12,2024-01-13,2024-02-06,2024-02-14
OPP-00933,LEAD-005069,ACC-01620,organic_search,Closed Lost,30000.0,2023-12-11,2024-02-02,0,0.211,2023-12-11,2024-01-01,2024-01-07,2024-01-21,2024-02-02
OPP-00934,LEAD-005074,ACC-01202,webinar_evento,Closed Lost,231100.0,2023-12-20,2024-02-22,0,0.411,2023-12-20,2023-12-20,2024-01-27,2024-02-03,2024-02-22
OPP-00935,LEAD-005076,ACC-01134,paid_search,Closed Won,30400.0,2023-12-10,2024-01-14,1,0.23,2023-12-10,2023-12-15,2023-12-18,2023-12-26,2024-01-14
OPP-00936,LEAD-005078,ACC-01887,linkedin_ads,Closed Won,41700.0,2023-12-11,2024-03-10,1,0.267,2023-12-11,2023-12-11,2024-01-08,2024-02-26,2024-03-10
OPP-00937,LEAD-005080,ACC-01200,linkedin_ads,Closed Lost,85400.0,2023-12-09,2024-02-12,0,0.312,2023-12-09,2024-01-10,2024-01-12,2024-01-14,2024-02-12
OPP-00938,LEAD-005081,ACC-01980,organic_search,Closed Lost,127100.0,2023-12-20,2024-02-06,0,0.317,2023-12-20,2023-12-25,2024-01-06,2024-01-16,2024-02-06
OPP-00939,LEAD-005085,ACC-01740,organic_search,Closed Won,74300.0,2023-12-09,2024-02-11,1,0.33,2023-12-09,2023-12-24,2024-01-18,2024-01-22,2024-02-11
OPP-00940,LEAD-005091,ACC-00593,paid_search,Closed Lost,32100.0,2023-12-22,2024-01-24,0,0.251,2023-12-22,2024-01-05,2024-01-06,2024-01-08,2024-01-24
OPP-00941,LEAD-005094,ACC-01011,paid_search,Closed Lost,55400.0,2023-12-14,2024-01-23,0,0.261,2023-12-14,2024-01-10,2024-01-17,2024-01-22,2024-01-23
OPP-00942,LEAD-005104,ACC-00571,organic_search,Closed Lost,38000.0,2023-12-16,2024-02-10,0,0.29,2023-12-16,2023-12-19,2023-12-30,2023-12-30,2024-02-10
OPP-00943,LEAD-005106,ACC-00448,meta_ads,Closed Lost,31000.0,2023-12-22,2024-01-28,0,0.119,2023-12-22,2023-12-25,2024-01-01,2024-01-05,2024-01-28
OPP-00944,LEAD-005108,ACC-00107,organic_search,Closed Won,39200.0,2023-12-13,2024-02-08,1,0.264,2023-12-13,2023-12-25,2024-01-11,2024-01-11,2024-02-08
OPP-00945,LEAD-005110,ACC-01436,paid_search,Closed Lost,68400.0,2023-12-11,2024-01-22,0,0.209,2023-12-11,2023-12-25,2024-01-04,2024-01-09,2024-01-22
OPP-00946,LEAD-005114,ACC-01543,paid_search,Closed Won,30800.0,2023-12-21,2024-01-15,1,0.188,2023-12-21,2023-12-24,2024-01-03,2024-01-09,2024-01-15
OPP-00947,LEAD-005116,ACC-00842,linkedin_ads,Closed Lost,109300.0,2023-12-14,2024-03-02,0,0.297,2023-12-14,2024-01-25,2024-02-05,2024-02-07,2024-03-02
OPP-00948,LEAD-005119,ACC-00464,direct,Closed Lost,195200.0,2023-12-27,2024-01-21,0,0.315,2023-12-27,2024-01-02,2024-01-13,2024-01-14,2024-01-21
OPP-00949,LEAD-005125,ACC-00738,direct,Closed Lost,39200.0,2023-12-26,2024-02-06,0,0.315,2023-12-26,2024-01-06,2024-01-09,2024-02-01,2024-02-06
OPP-00950,LEAD-005126,ACC-00291,linkedin_ads,Closed Lost,44700.0,2023-12-22,2024-03-01,0,0.356,2023-12-22,2024-01-09,2024-01-28,2024-01-31,2024-03-01
OPP-00951,LEAD-005131,ACC-01252,organic_search,Closed Lost,82800.0,2023-12-15,2024-01-29,0,0.29,2023-12-15,2023-12-17,2023-12-21,2024-01-21,2024-01-29
OPP-00952,LEAD-005134,ACC-00231,linkedin_ads,Closed Lost,184000.0,2023-12-24,2024-03-20,0,0.356,2023-12-24,2024-01-04,2024-03-05,2024-03-12,2024-03-20
OPP-00953,LEAD-005139,ACC-00648,paid_search,Closed Lost,26300.0,2023-12-13,2024-01-15,0,0.23,2023-12-13,2023-12-17,2023-12-26,2024-01-10,2024-01-15
OPP-00954,LEAD-005140,ACC-01331,webinar_evento,Closed Lost,112900.0,2023-12-30,2024-04-09,0,0.43,2023-12-30,2024-01-25,2024-01-29,2024-03-01,2024-04-09
OPP-00955,LEAD-005151,ACC-00200,organic_search,Closed Lost,29800.0,2023-12-14,2024-01-30,0,0.317,2023-12-14,2023-12-31,2024-01-04,2024-01-11,2024-01-30
OPP-00956,LEAD-005160,ACC-00822,paid_search,Closed Lost,72300.0,2023-12-26,2024-01-09,0,0.219,2023-12-26,2023-12-30,2023-12-30,2024-01-07,2024-01-09
OPP-00957,LEAD-005161,ACC-00784,meta_ads,Closed Lost,51400.0,2023-12-30,2024-01-28,0,0.132,2023-12-30,2024-01-01,2024-01-06,2024-01-17,2024-01-28
OPP-00958,LEAD-005186,ACC-00328,webinar_evento,Closed Lost,42600.0,2023-12-26,2024-03-07,0,0.449,2023-12-26,2024-01-04,2024-02-12,2024-03-02,2024-03-07
OPP-00959,LEAD-005187,ACC-00794,organic_search,Closed Won,33000.0,2023-12-21,2024-02-25,1,0.29,2023-12-21,2023-12-23,2024-01-16,2024-02-08,2024-02-25
OPP-00960,LEAD-005192,ACC-01574,webinar_evento,Closed Won,118000.0,2023-12-29,2024-03-14,1,0.468,2023-12-29,2024-01-10,2024-01-23,2024-02-14,2024-03-14
OPP-00961,LEAD-005195,ACC-01538,webinar_evento,Closed Lost,47000.0,2023-12-29,2024-03-05,0,0.449,2023-12-29,2024-01-20,2024-01-29,2024-02-19,2024-03-05
OPP-00962,LEAD-005208,ACC-01803,linkedin_ads,Closed Lost,103000.0,2023-12-29,2024-02-12,0,0.342,2023-12-29,2024-01-02,2024-01-27,2024-02-08,2024-02-12
OPP-00963,LEAD-005213,ACC-01602,organic_search,Closed Won,79600.0,2023-12-30,2024-02-22,1,0.277,2023-12-30,2024-01-22,2024-01-25,2024-01-29,2024-02-22
OPP-00964,LEAD-005215,ACC-00955,organic_search,Closed Lost,60900.0,2023-12-25,2024-02-20,0,0.264,2023-12-25,2024-01-11,2024-01-27,2024-02-13,2024-02-20
OPP-00965,LEAD-005221,ACC-01512,direct,Closed Lost,32900.0,2023-12-30,2024-01-24,0,0.286,2023-12-30,2024-01-02,2024-01-04,2024-01-10,2024-01-24
OPP-00966,LEAD-005233,ACC-00252,linkedin_ads,Closed Lost,90400.0,2023-12-25,2024-02-17,0,0.312,2023-12-25,2023-12-27,2024-01-15,2024-01-30,2024-02-17
OPP-00967,LEAD-005235,ACC-01736,meta_ads,Closed Lost,28200.0,2024-01-01,2024-02-08,0,0.132,2024-01-01,2024-01-08,2024-02-01,2024-02-04,2024-02-08
OPP-00968,LEAD-005237,ACC-00648,webinar_evento,Closed Won,46900.0,2023-12-27,2024-02-07,1,0.411,2023-12-27,2024-01-16,2024-01-24,2024-02-05,2024-02-07
OPP-00969,LEAD-005241,ACC-00253,organic_search,Closed Lost,73700.0,2024-01-02,2024-02-14,0,0.304,2024-01-02,2024-01-16,2024-01-31,2024-02-10,2024-02-14
OPP-00970,LEAD-005245,ACC-01942,linkedin_ads,Closed Won,47500.0,2023-12-19,2024-02-16,1,0.297,2023-12-19,2024-01-20,2024-01-28,2024-01-29,2024-02-16
OPP-00971,LEAD-005246,ACC-00426,organic_search,Closed Lost,31400.0,2023-12-28,2024-02-28,0,0.317,2023-12-28,2024-01-03,2024-02-12,2024-02-17,2024-02-28
OPP-00972,LEAD-005248,ACC-00440,linkedin_ads,Closed Won,227900.0,2023-12-26,2024-03-12,1,0.416,2023-12-26,2024-02-03,2024-02-06,2024-02-06,2024-03-12
OPP-00973,LEAD-005253,ACC-00420,paid_search,Closed Lost,50100.0,2023-12-23,2024-02-10,0,0.209,2023-12-23,2024-01-09,2024-01-21,2024-01-25,2024-02-10
OPP-00974,LEAD-005254,ACC-01678,organic_search,Closed Lost,35300.0,2023-12-19,2024-02-11,0,0.317,2023-12-19,2023-12-25,2024-01-06,2024-01-30,2024-02-11
OPP-00975,LEAD-005273,ACC-00267,direct,Closed Lost,188300.0,2023-12-28,2024-01-27,0,0.315,2023-12-28,2023-12-31,2024-01-12,2024-01-23,2024-01-27
OPP-00976,LEAD-005276,ACC-00950,paid_search,Closed Lost,136400.0,2023-12-23,2024-02-04,0,0.293,2023-12-23,2023-12-24,2024-01-06,2024-01-31,2024-02-04
OPP-00977,LEAD-005281,ACC-00879,webinar_evento,Closed Lost,52400.0,2023-12-31,2024-03-17,0,0.355,2023-12-31,2024-01-05,2024-01-22,2024-02-27,2024-03-17
OPP-00978,LEAD-005284,ACC-00529,webinar_evento,Closed Won,51800.0,2023-12-29,2024-03-17,1,0.337,2023-12-29,2024-02-09,2024-03-04,2024-03-11,2024-03-17
OPP-00979,LEAD-005299,ACC-01901,paid_search,Closed Lost,64500.0,2024-01-10,2024-02-08,0,0.199,2024-01-10,2024-01-25,2024-01-29,2024-02-05,2024-02-08
OPP-00980,LEAD-005305,ACC-01341,webinar_evento,Closed Lost,48000.0,2024-01-01,2024-04-07,0,0.337,2024-01-01,2024-01-13,2024-01-23,2024-03-20,2024-04-07
OPP-00981,LEAD-005306,ACC-01197,direct,Closed Won,38200.0,2024-01-13,2024-02-20,1,0.243,2024-01-13,2024-01-23,2024-02-06,2024-02-13,2024-02-20
OPP-00982,LEAD-005310,ACC-00950,organic_search,Closed Lost,122400.0,2024-01-11,2024-02-17,0,0.37,2024-01-11,2024-02-04,2024-02-06,2024-02-10,2024-02-17
OPP-00983,LEAD-005333,ACC-00561,email_marketing,Closed Won,30800.0,2024-01-10,2024-02-13,1,0.277,2024-01-10,2024-01-16,2024-01-18,2024-02-09,2024-02-13
OPP-00984,LEAD-005337,ACC-01514,paid_search,Closed Lost,30200.0,2024-01-21,2024-03-02,0,0.23,2024-01-21,2024-01-24,2024-02-04,2024-02-22,2024-03-02
OPP-00985,LEAD-005339,ACC-00339,email_marketing,Closed Lost,35500.0,2024-01-28,2024-03-09,0,0.231,2024-01-28,2024-01-30,2024-02-19,2024-03-02,2024-03-09
OPP-00986,LEAD-005341,ACC-00420,meta_ads,Closed Won,68200.0,2024-01-18,2024-03-08,1,0.132,2024-01-18,2024-02-16,2024-02-27,2024-03-06,2024-03-08
OPP-00987,LEAD-005345,ACC-01120,paid_search,Closed Won,53200.0,2024-01-11,2024-02-24,1,0.261,2024-01-11,2024-02-05,2024-02-12,2024-02-20,2024-02-24
OPP-00988,LEAD-005351,ACC-00897,linkedin_ads,Closed Won,40900.0,2024-01-21,2024-03-15,1,0.356,2024-01-21,2024-02-08,2024-02-17,2024-02-24,2024-03-15
OPP-00989,LEAD-005355,ACC-00916,linkedin_ads,Closed Won,112000.0,2024-01-29,2024-04-26,1,0.342,2024-01-29,2024-02-23,2024-02-29,2024-03-28,2024-04-26
OPP-00990,LEAD-005358,ACC-01028,linkedin_ads,Closed Lost,181800.0,2024-01-26,2024-05-04,0,0.297,2024-01-26,2024-01-27,2024-02-29,2024-04-21,2024-05-04
OPP-00991,LEAD-005361,ACC-01548,organic_search,Closed Won,32800.0,2024-01-29,2024-02-19,1,0.29,2024-01-29,2024-02-04,2024-02-05,2024-02-15,2024-02-19
OPP-00992,LEAD-005363,ACC-01937,webinar_evento,Closed Lost,53600.0,2024-01-30,2024-04-24,0,0.318,2024-01-30,2024-02-28,2024-03-01,2024-04-16,2024-04-24
OPP-00993,LEAD-005366,ACC-00977,organic_search,Closed Lost,91300.0,2024-01-26,2024-03-14,0,0.304,2024-01-26,2024-01-28,2024-02-16,2024-02-28,2024-03-14
OPP-00994,LEAD-005368,ACC-01773,linkedin_ads,Closed Won,102500.0,2024-01-22,2024-03-16,1,0.342,2024-01-22,2024-01-22,2024-02-14,2024-03-03,2024-03-16
OPP-00995,LEAD-005374,ACC-00959,direct,Closed Lost,91500.0,2024-02-03,2024-03-29,0,0.329,2024-02-03,2024-02-04,2024-02-28,2024-03-24,2024-03-29
OPP-00996,LEAD-005379,ACC-01088,paid_search,Closed Lost,111200.0,2024-01-29,2024-03-23,0,0.293,2024-01-29,2024-02-05,2024-02-12,2024-03-01,2024-03-23
OPP-00997,LEAD-005391,ACC-00509,paid_search,Closed Lost,145500.0,2024-01-25,2024-03-01,0,0.23,2024-01-25,2024-01-25,2024-02-10,2024-02-20,2024-03-01
OPP-00998,LEAD-005395,ACC-01737,webinar_evento,Closed Lost,59400.0,2024-01-19,2024-03-28,0,0.355,2024-01-19,2024-02-01,2024-03-03,2024-03-08,2024-03-28
OPP-00999,LEAD-005406,ACC-00554,email_marketing,Closed Lost,162100.0,2024-01-23,2024-03-18,0,0.219,2024-01-23,2024-01-23,2024-03-08,2024-03-10,2024-03-18
OPP-01000,LEAD-005429,ACC-01276,direct,Closed Won,37000.0,2024-01-22,2024-02-14,1,0.343,2024-01-22,2024-02-01,2024-02-05,2024-02-05,2024-02-14
OPP-01001,LEAD-005432,ACC-01622,webinar_evento,Closed Lost,106200.0,2024-02-01,2024-04-27,0,0.468,,,,,
OPP-01002,LEAD-005447,ACC-01486,paid_search,Closed Lost,118500.0,2024-02-07,2024-03-03,0,0.251,2024-02-07,2024-02-08,2024-02-18,2024-02-28,2024-03-03
