session_id,user_pseudo_id,session_date,session_datetime,channel,utm_source,utm_medium,campaign,landing_page,device_category,engagement_time_sec,events_per_session,is_bounce,lead_id
SES-00143592,user_0055709,2023-12-11,2023-12-11T16:31:00,email_marketing,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,mobile,5,7,0,
SES-00010889,user_0002911,2023-12-11,2023-12-11T16:35:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,desktop,160,5,1,
SES-00114091,user_0089455,2023-12-11,2023-12-11T16:36:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,80,4,1,
SES-00112363,user_0096783,2023-12-11,2023-12-11T16:37:00,direct,(direct),(none),(not set),/lp/comparativo-erp,mobile,426,10,0,
SES-00006839,user_0000724,2023-12-11,2023-12-11T16:39:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,62,7,0,
SES-00074650,user_0083809,2023-12-11,2023-12-11T16:40:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,168,5,1,
SES-00088305,user_0064872,2023-12-11,2023-12-11T16:44:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,182,7,1,
SES-00085052,user_0013580,2023-12-11,2023-12-11T16:44:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,139,8,0,LEAD-005160
SES-00055427,user_0075371,2023-12-11,2023-12-11T16:45:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,221,5,1,
SES-00113501,user_0063475,2023-12-11,2023-12-11T16:45:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,98,3,1,
SES-00142932,user_0036157,2023-12-11,2023-12-11T16:46:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,51,2,1,
SES-00083273,user_0003796,2023-12-11,2023-12-11T16:46:00,email_marketing,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,desktop,311,8,1,
SES-00090918,user_0035745,2023-12-11,2023-12-11T16:51:00,paid_search,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,desktop,159,7,0,
SES-00055689,user_0012116,2023-12-11,2023-12-11T16:52:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,5,6,0,
SES-00005635,user_0016418,2023-12-11,2023-12-11T16:52:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,desktop,345,8,0,
SES-00040906,user_0037991,2023-12-11,2023-12-11T16:53:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,400,10,1,
SES-00072663,user_0027240,2023-12-11,2023-12-11T16:55:00,organic_search,google,organic,(none),/lp/demo-gratis,tablet,197,3,0,
SES-00125651,user_0087601,2023-12-11,2023-12-11T16:56:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,242,9,0,
SES-00063028,user_0025211,2023-12-11,2023-12-11T16:56:00,webinar_evento,webinar,evento,campanha-natal-2023,/lp/demo-gratis,mobile,77,6,1,
SES-00079562,user_0072147,2023-12-11,2023-12-11T17:00:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,203,9,0,
SES-00026829,user_0025621,2023-12-11,2023-12-11T17:03:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q4_2023,/lp/comparativo-erp,desktop,91,8,0,
SES-00095755,user_0038687,2023-12-11,2023-12-11T17:03:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,desktop,5,2,0,
SES-00003906,user_0049910,2023-12-11,2023-12-11T17:05:00,direct,(direct),(none),(direct),/lp/comparativo-erp,mobile,130,3,1,
SES-00065603,user_0031745,2023-12-11,2023-12-11T17:09:00,paid_search,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,mobile,197,9,0,
SES-00043204,user_0044542,2023-12-11,2023-12-11T17:14:00,organic_search,google,organic,,/lp/demo-gratis,desktop,293,11,1,
SES-00147962,user_0089085,2023-12-11,2023-12-11T17:17:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,134,5,0,
SES-00122779,user_0030707,2023-12-11,2023-12-11T17:18:00,webinar_evento,webinar,evento,evento_crm_gestores_q4,/lp/demo-gratis,desktop,201,7,0,
SES-00002620,user_0002901,2023-12-11,2023-12-11T17:20:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,desktop,266,9,0,
SES-00136161,user_0027769,2023-12-11,2023-12-11T17:24:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,152,6,0,
SES-00065921,user_0069278,2023-12-11,2023-12-11T17:27:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,tablet,308,5,1,
SES-00110563,user_0046653,2023-12-11,2023-12-11T17:29:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,330,10,1,
SES-00075703,user_0088414,2023-12-11,2023-12-11T17:32:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,mobile,136,7,0,LEAD-005161
SES-00146486,user_0088673,2023-12-11,2023-12-11T17:38:00,organic_search,google,organic,,/lp/demo-gratis,tablet,203,6,1,
SES-00123290,user_0070331,2023-12-11,2023-12-11T17:42:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,desktop,218,2,1,
SES-00077286,user_0011917,2023-12-11,2023-12-11T17:46:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,desktop,5,1,1,
SES-00041305,user_0031345,2023-12-11,2023-12-11T17:48:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,154,9,1,
SES-00132885,user_0029230,2023-12-11,2023-12-11T17:49:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,188,5,1,
SES-00109514,user_0022849,2023-12-11,2023-12-11T17:50:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,263,10,0,
SES-00071014,user_0017005,2023-12-11,2023-12-11T17:59:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,mobile,220,4,1,
SES-00107922,user_0027214,2023-12-11,2023-12-11T18:04:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,379,10,0,
SES-00147285,user_0001505,2023-12-11,2023-12-11T18:05:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,192,6,1,
SES-00085242,user_0006532,2023-12-11,2023-12-11T18:08:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,318,11,1,
SES-00137228,user_0067905,2023-12-11,2023-12-11T18:09:00,email_marketing,email,email,newsletter_mensal_12_2023,/webinar/integracao-erp-ao-vivo,mobile,73,4,1,
SES-00050670,user_0079423,2023-12-11,2023-12-11T18:10:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,5,1,1,
SES-00011718,user_0048987,2023-12-11,2023-12-11T18:10:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2023,/lp/comparativo-erp,desktop,54,6,0,
SES-00134005,user_0043889,2023-12-11,2023-12-11T18:14:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,tablet,18,1,1,
SES-00076185,user_0052675,2023-12-11,2023-12-11T18:15:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,166,8,1,
SES-00145590,user_0046967,2023-12-11,2023-12-11T18:16:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,258,8,0,
SES-00105491,user_0027098,2023-12-11,2023-12-11T18:16:00,organic_search,google,organic,,/lp/demo-gratis,desktop,206,7,1,
SES-00144771,user_0007963,2023-12-11,2023-12-11T18:20:00,organic_search,google,organic,,/lp/demo-gratis,tablet,5,1,1,
SES-00087178,user_0017671,2023-12-11,2023-12-11T18:22:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,340,7,0,LEAD-005162
SES-00142286,user_0024809,2023-12-11,2023-12-11T18:23:00,email_marketing,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,mobile,126,4,0,
SES-00119181,user_0076189,2023-12-11,2023-12-11T18:23:00,organic_search,google,organic,,/lp/demo-gratis,desktop,283,11,1,
SES-00079991,user_0046664,2023-12-11,2023-12-11T18:24:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,254,10,0,
SES-00077701,user_0075811,2023-12-11,2023-12-11T18:30:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q4_2023,/lp/comparativo-erp,desktop,125,8,0,
SES-00140025,user_0080886,2023-12-11,2023-12-11T18:32:00,organic_search,google,organic,,/lp/demo-gratis,desktop,173,9,1,LEAD-005163
SES-00015330,user_0026008,2023-12-11,2023-12-11T18:37:00,email_marketing,email,email,newsletter_mensal_12_2023,/webinar/integracao-erp-ao-vivo,mobile,164,11,1,LEAD-005164
SES-00068293,user_0080060,2023-12-11,2023-12-11T18:42:00,webinar_evento,webinar,evento,black_friday_2023,/lp/demo-gratis,desktop,246,7,1,
SES-00107303,user_0043963,2023-12-11,2023-12-11T18:44:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,mobile,358,8,1,
SES-00138141,user_0070224,2023-12-11,2023-12-11T18:46:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,262,5,1,
SES-00075700,user_0026260,2023-12-11,2023-12-11T18:48:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,177,8,1,
SES-00118842,user_0063671,2023-12-11,2023-12-11T18:55:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,185,10,0,
SES-00011418,user_0010937,2023-12-11,2023-12-11T19:28:00,webinar_evento,webinar,evento,webinar_integracao_erp_2023,/lp/demo-gratis,desktop,363,12,1,
SES-00085997,user_0004328,2023-12-11,2023-12-11T19:30:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,225,7,1,
SES-00079269,user_0041398,2023-12-11,2023-12-11T19:46:00,direct,(direct),(none),,/lp/comparativo-erp,mobile,5,1,1,
SES-00096010,user_0011013,2023-12-11,2023-12-11T20:08:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,desktop,301,12,0,
SES-00101774,user_0015968,2023-12-11,2023-12-11T20:09:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,102,1,1,
SES-00021771,user_0021641,2023-12-11,2023-12-11T20:23:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,desktop,150,3,1,
SES-00093805,user_0027390,2023-12-11,2023-12-11T20:27:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,mobile,203,3,1,
SES-00040444,user_0076800,2023-12-11,2023-12-11T20:31:00,paid_search,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,mobile,5,1,1,
SES-00118826,user_0067779,2023-12-11,2023-12-11T21:31:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,91,8,1,LEAD-005165
SES-00066178,user_0069032,2023-12-12,2023-12-12T00:06:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,tablet,46,6,1,
SES-00056780,user_0011812,2023-12-12,2023-12-12T00:06:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,mobile,289,5,0,
SES-00062756,user_0085063,2023-12-12,2023-12-12T00:27:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,mobile,5,2,1,
SES-00008114,user_0078108,2023-12-12,2023-12-12T01:03:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,desktop,329,10,0,
SES-00107233,user_0093022,2023-12-12,2023-12-12T01:28:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,90,4,1,
SES-00050765,user_0069827,2023-12-12,2023-12-12T03:09:00,organic_search,google,organic,,/lp/demo-gratis,desktop,166,6,1,
SES-00076432,user_0088927,2023-12-12,2023-12-12T04:21:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,desktop,204,5,0,
SES-00131309,user_0010149,2023-12-12,2023-12-12T07:14:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,289,9,1,
SES-00146498,user_0032794,2023-12-12,2023-12-12T07:36:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,267,9,0,
SES-00123351,user_0026295,2023-12-12,2023-12-12T07:51:00,organic_search,google,organic,,/lp/demo-gratis,mobile,191,2,1,
SES-00080570,user_0038263,2023-12-12,2023-12-12T08:00:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,5,9,1,
SES-00086799,user_0008852,2023-12-12,2023-12-12T08:02:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,66,3,0,
SES-00062076,user_0050962,2023-12-12,2023-12-12T08:04:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,296,9,1,
SES-00077881,user_0086804,2023-12-12,2023-12-12T08:09:00,organic_search,google,organic,,/lp/demo-gratis,desktop,139,11,1,
SES-00018757,user_0044365,2023-12-12,2023-12-12T08:15:00,organic_search,google,organic,,/lp/demo-gratis,mobile,359,16,0,
SES-00072792,user_0047489,2023-12-12,2023-12-12T08:20:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,86,4,1,
SES-00037310,user_0074905,2023-12-12,2023-12-12T08:21:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,desktop,221,10,0,
SES-00024654,user_0081110,2023-12-12,2023-12-12T08:24:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,184,7,1,LEAD-005167
SES-00020265,user_0091692,2023-12-12,2023-12-12T08:24:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,158,7,0,
SES-00007895,user_0066723,2023-12-12,2023-12-12T08:27:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,272,13,0,
SES-00112046,user_0054273,2023-12-12,2023-12-12T08:37:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q4_2023,/lp/comparativo-erp,desktop,58,2,1,
SES-00071521,user_0013239,2023-12-12,2023-12-12T08:40:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,desktop,5,6,1,
SES-00140904,user_0096884,2023-12-12,2023-12-12T08:47:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,95,6,1,
SES-00009406,user_0035338,2023-12-12,2023-12-12T08:55:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,mobile,34,4,1,
SES-00021548,user_0078628,2023-12-12,2023-12-12T08:56:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,312,10,0,
SES-00049950,user_0007217,2023-12-12,2023-12-12T08:57:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,47,4,1,
SES-00148119,user_0022660,2023-12-12,2023-12-12T08:59:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,24,7,0,
SES-00005750,user_0097141,2023-12-12,2023-12-12T09:01:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,338,11,1,
SES-00025913,user_0051766,2023-12-12,2023-12-12T09:01:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,255,5,1,
SES-00016737,user_0076344,2023-12-12,2023-12-12T09:07:00,organic_search,google,organic,,/lp/demo-gratis,desktop,267,7,0,
SES-00143460,user_0064921,2023-12-12,2023-12-12T09:09:00,linkedin_ads,linkedin,paid_social,lkd_awareness_2023,/lp/comparativo-erp,desktop,5,1,1,
SES-00134053,user_0026720,2023-12-12,2023-12-12T09:09:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,desktop,91,4,1,
SES-00069325,user_0016361,2023-12-12,2023-12-12T09:13:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,desktop,280,2,0,
SES-00010847,user_0048872,2023-12-12,2023-12-12T09:13:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,tablet,224,6,1,
SES-00074357,user_0001255,2023-12-12,2023-12-12T09:16:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,305,11,1,
SES-00033889,user_0053634,2023-12-12,2023-12-12T09:16:00,email_marketing,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,desktop,89,1,1,
SES-00138563,user_0088754,2023-12-12,2023-12-12T09:21:00,paid_search,google,cpc,google_branded_2023,/lp/roi-calculator,desktop,219,1,1,
SES-00063153,user_0087209,2023-12-12,2023-12-12T09:24:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,24,5,1,
SES-00131848,user_0052946,2023-12-12,2023-12-12T09:25:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,189,7,1,
SES-00126083,user_0060393,2023-12-12,2023-12-12T09:29:00,paid_search,google,cpc,google_brand_keywords_2023,/lp/roi-calculator,mobile,230,1,1,
SES-00061533,user_0066997,2023-12-12,2023-12-12T09:31:00,email_marketing,email,email,email_nurture_leads_2023,/webinar/integracao-erp-ao-vivo,desktop,225,6,1,
SES-00082110,user_0065209,2023-12-12,2023-12-12T09:31:00,paid_search,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,mobile,221,8,0,
SES-00108084,user_0061585,2023-12-12,2023-12-12T09:35:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,86,5,0,
SES-00014827,user_0030420,2023-12-12,2023-12-12T09:35:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,180,1,1,
SES-00126395,user_0091125,2023-12-12,2023-12-12T09:35:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,mobile,305,10,0,
SES-00021662,user_0059594,2023-12-12,2023-12-12T09:36:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,mobile,233,9,1,
SES-00113641,user_0083280,2023-12-12,2023-12-12T09:39:00,email_marketing,email,email,email_reengajamento_q4_2023,/webinar/integracao-erp-ao-vivo,desktop,330,8,1,
SES-00076500,user_0046532,2023-12-12,2023-12-12T09:41:00,meta_ads,facebook,paid_social,fb-leads-varejo-2023,/lp/trial-30-dias,tablet,225,6,0,
SES-00125426,user_0029125,2023-12-12,2023-12-12T09:44:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q4_2023,/lp/comparativo-erp,desktop,257,9,0,
SES-00081012,user_0062282,2023-12-12,2023-12-12T09:45:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,desktop,5,7,1,
SES-00138246,user_0095166,2023-12-12,2023-12-12T09:45:00,paid_search,google,cpc,pesquisa_concorrentes_q4_2023,/lp/roi-calculator,mobile,113,2,1,
SES-00113470,user_0082038,2023-12-12,2023-12-12T09:45:00,organic_search,google,organic,,/lp/demo-gratis,desktop,78,3,0,
SES-00093958,user_0048545,2023-12-12,2023-12-12T09:52:00,webinar_evento,webinar,evento,campanha_natal_2023,/lp/demo-gratis,desktop,339,5,1,
SES-00121981,user_0033604,2023-12-12,2023-12-12T09:52:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,216,10,1,
SES-00111685,user_0014436,2023-12-12,2023-12-12T09:52:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,desktop,250,12,0,
SES-00039926,user_0062724,2023-12-12,2023-12-12T09:54:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,102,7,0,
SES-00005314,user_0084665,2023-12-12,2023-12-12T09:55:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,188,7,0,
SES-00116371,user_0066399,2023-12-12,2023-12-12T09:58:00,paid_search,google,cpc,crm-b2b-keywords-2023,/lp/roi-calculator,desktop,236,8,1,
SES-00007330,user_0034129,2023-12-12,2023-12-12T09:59:00,email_marketing,email,email,campanha_email_12-2023,/webinar/integracao-erp-ao-vivo,mobile,207,8,1,
SES-00024972,user_0071541,2023-12-12,2023-12-12T09:59:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,171,9,0,LEAD-005169
SES-00119988,user_0029951,2023-12-12,2023-12-12T09:59:00,organic_search,google,organic,,/lp/demo-gratis,mobile,291,9,1,
SES-00058149,user_0044701,2023-12-12,2023-12-12T10:04:00,organic_search,google,organic,,/lp/demo-gratis,mobile,335,12,0,
SES-00084475,user_0085230,2023-12-12,2023-12-12T10:05:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,178,4,0,
SES-00020870,user_0023150,2023-12-12,2023-12-12T10:06:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,5,4,1,
SES-00053750,user_0063697,2023-12-12,2023-12-12T10:07:00,organic_search,google,organic,,/lp/demo-gratis,mobile,210,3,0,LEAD-005170
SES-00041661,user_0075955,2023-12-12,2023-12-12T10:07:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,121,2,1,
SES-00059411,user_0037802,2023-12-12,2023-12-12T10:08:00,meta_ads,facebook,paid_social,facebook_retargeting_2023,/lp/trial-30-dias,mobile,128,6,1,
SES-00105168,user_0096887,2023-12-12,2023-12-12T10:11:00,organic_search,google,organic,(none),/lp/demo-gratis,tablet,46,1,1,
SES-00119914,user_0049663,2023-12-12,2023-12-12T10:12:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2023,/lp/comparativo-erp,mobile,94,8,1,
SES-00097177,user_0017801,2023-12-12,2023-12-12T10:12:00,meta_ads,facebook,paid_social,meta_awareness_2023,/lp/trial-30-dias,desktop,138,3,1,
SES-00129987,user_0034678,2023-12-12,2023-12-12T10:14:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q4,/lp/trial-30-dias,tablet,475,13,0,
SES-00107003,user_0009661,2023-12-12,2023-12-12T10:18:00,paid_search,google,cpc,integracao_erp_pesquisa_2023,/lp/roi-calculator,mobile,233,8,1,
SES-00116500,user_0071723,2023-12-12,2023-12-12T10:20:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,322,8,0,
SES-00091062,user_0064599,2023-12-12,2023-12-12T10:20:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,39,1,1,
SES-00012468,user_0090079,2023-12-12,2023-12-12T10:21:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q4_2023,/lp/comparativo-erp,desktop,99,10,1,
